candidate_id,source_type,block,metric,method,status,n_models,within_mean_distance,p_raw,q_fdr,feature_count,features,blind_ids,UNBLINDING_METADATA_models,UNBLINDING_METADATA_labs
C1223,knn_microcluster,values_disclosure,euclidean,KNN_k=3,support,3,0,0.00599400599,0.0119929051,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M043;M057;M058,grok-4-1-fast-non-reasoning;opus-4-1;opus-4-5,xAI;Anthropic;Anthropic
C1224,knn_microcluster,values_disclosure,euclidean,KNN_k=5,support,5,2.28125433,0.00599400599,0.0119929051,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M044;M059;M060;M082;M083,grok-4-1-fast-reasoning;opus-4-6;opus-4-7;sonnet-4-5;sonnet-4-6,xAI;Anthropic;Anthropic;Anthropic;Anthropic
C1254,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,3.66921353,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M011;M015;M016;M022;M024;M052;M053;M054;M075,deepseek-chat;gemini-2-5-pro;gemini-3-5-flash;gemini-3-flash-preview;glm-4-6;glm-4-7;kimi-k2-thinking;minimax-m2;minimax-m2-7;qwen3-6-plus,DeepSeek;Google;Google;Google;Z.ai;Z.ai;Moonshot AI;MiniMax;MiniMax;Qwen
C1255,knn_microcluster,values_disclosure,euclidean,KNN_k=5,support,5,2.01756219,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M011;M015;M022;M052,deepseek-chat;gemini-2-5-pro;gemini-3-5-flash;glm-4-6;kimi-k2-thinking,DeepSeek;Google;Google;Z.ai;Moonshot AI
C1256,knn_microcluster,values_disclosure,euclidean,KNN_k=10,support,10,3.53177091,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M015;M040;M046;M047;M049;M050;M052;M053;M054,deepseek-chat;gemini-3-5-flash;grok-3;grok-4-3;kimi-coding;kimi-k2-0905;kimi-k2-5;kimi-k2-thinking;minimax-m2;minimax-m2-7,DeepSeek;Google;xAI;xAI;Moonshot AI;Moonshot AI;Moonshot AI;Moonshot AI;MiniMax;MiniMax
C1257,knn_microcluster,values_disclosure,euclidean,KNN_k=5,support,5,2.11871004,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M003;M012;M013;M021;M037,deepseek-v3-2;gemini-3-1-flash-lite;gemini-3-1-pro;glm-4-5;gpt-5-5,DeepSeek;Google;Google;Z.ai;OpenAI
C1258,knn_microcluster,values_disclosure,euclidean,KNN_k=5,support,5,2.1874664,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M003;M021;M035;M036;M037,deepseek-v3-2;glm-4-5;gpt-5-3-codex;gpt-5-4;gpt-5-5,DeepSeek;Z.ai;OpenAI;OpenAI;OpenAI
C1259,knn_microcluster,values_disclosure,euclidean,KNN_k=4,support,4,1.75151022,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M003;M021;M036;M037,deepseek-v3-2;glm-4-5;gpt-5-4;gpt-5-5,DeepSeek;Z.ai;OpenAI;OpenAI
C1260,knn_microcluster,values_disclosure,euclidean,KNN_k=3,support,3,1.29588188,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M003;M021;M037,deepseek-v3-2;glm-4-5;gpt-5-5,DeepSeek;Z.ai;OpenAI
C1261,knn_microcluster,values_disclosure,euclidean,KNN_k=7,support,7,2.94019972,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M005;M009;M010;M011;M030;M054;M055,gemini-2-0-flash;gemini-2-5-flash;gemini-2-5-flash-lite;gemini-2-5-pro;gpt-5-1;minimax-m2-7;opus-3,Google;Google;Google;Google;OpenAI;MiniMax;Anthropic
C1262,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support,9,3.03435662,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M007;M009;M010;M028;M029;M032;M033;M054;M075,gemini-2-0-flash-lite;gemini-2-5-flash;gemini-2-5-flash-lite;gpt-4o;gpt-5;gpt-5-2;gpt-5-2-codex;minimax-m2-7;qwen3-6-plus,Google;Google;Google;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax;Qwen
C1263,knn_microcluster,values_disclosure,euclidean,KNN_k=4,support,4,1.9354958,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M011;M015;M022;M052,gemini-2-5-pro;gemini-3-5-flash;glm-4-6;kimi-k2-thinking,Google;Google;Z.ai;Moonshot AI
C1264,knn_microcluster,values_disclosure,euclidean,KNN_k=3,support,3,1.29477344,0.00699300699,0.0135279086,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M012;M038;M040,gemini-3-1-flash-lite;gpt-5-5-pro;grok-3,Google;OpenAI;xAI
C1287,knn_microcluster,values_disclosure,euclidean,KNN_k=8,support,8,3.14509318,0.00799200799,0.0151145151,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M002;M015;M022;M040;M047;M050;M051;M052,deepseek-chat;gemini-3-5-flash;glm-4-6;grok-3;kimi-coding;kimi-k2-5;kimi-k2-6;kimi-k2-thinking,DeepSeek;Google;Z.ai;xAI;Moonshot AI;Moonshot AI;Moonshot AI;Moonshot AI
C1288,knn_microcluster,values_disclosure,euclidean,KNN_k=4,support,4,2.10625322,0.00799200799,0.0151145151,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M003;M013;M021;M037,deepseek-v3-2;gemini-3-1-pro;glm-4-5;gpt-5-5,DeepSeek;Google;Z.ai;OpenAI
C1289,knn_microcluster,values_disclosure,euclidean,KNN_k=8,support,8,3.18478204,0.00799200799,0.0151145151,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M007;M009;M028;M029;M032;M033;M054;M075,gemini-2-0-flash-lite;gemini-2-5-flash;gpt-4o;gpt-5;gpt-5-2;gpt-5-2-codex;minimax-m2-7;qwen3-6-plus,Google;Google;OpenAI;OpenAI;OpenAI;OpenAI;MiniMax;Qwen
C1290,knn_microcluster,values_disclosure,euclidean,KNN_k=7,support,7,3.00339307,0.00799200799,0.0151145151,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M011;M012;M016;M022;M024;M040;M052,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-flash-preview;glm-4-6;glm-4-7;grok-3;kimi-k2-thinking,Google;Google;Google;Z.ai;Z.ai;xAI;Moonshot AI
C1291,knn_microcluster,values_disclosure,euclidean,KNN_k=7,support,7,2.97549099,0.00799200799,0.0151145151,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M015;M040;M047;M050;M052;M053;M054,gemini-3-5-flash;grok-3;kimi-coding;kimi-k2-5;kimi-k2-thinking;minimax-m2;minimax-m2-7,Google;xAI;Moonshot AI;Moonshot AI;Moonshot AI;MiniMax;MiniMax
C1292,knn_microcluster,values_disclosure,euclidean,KNN_k=3,support,3,0.809775695,0.00799200799,0.0151145151,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M044;M045;M081,grok-4-1-fast-reasoning;grok-4-2;sonnet-4-0,xAI;xAI;Anthropic
C1314,knn_microcluster,values_disclosure,euclidean,KNN_k=3,support,3,1.22528117,0.00899100899,0.016694669,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M003;M021;M027,deepseek-v3-2;glm-4-5;gpt-4-1,DeepSeek;Z.ai;OpenAI
C1315,knn_microcluster,values_disclosure,euclidean,KNN_k=4,support,4,1.92800947,0.00899100899,0.016694669,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M011;M012;M015;M022,gemini-2-5-pro;gemini-3-1-flash-lite;gemini-3-5-flash;glm-4-6,Google;Google;Google;Z.ai
C1316,knn_microcluster,values_disclosure,euclidean,KNN_k=3,support,3,1.44870013,0.00899100899,0.016694669,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M015;M038;M040,gemini-3-5-flash;gpt-5-5-pro;grok-3,Google;OpenAI;xAI
C1332,knn_microcluster,values_disclosure,euclidean,KNN_k=4,support,4,2.2903793,0.00999000999,0.018272772,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M021;M035;M036;M037,glm-4-5;gpt-5-3-codex;gpt-5-4;gpt-5-5,Z.ai;OpenAI;OpenAI;OpenAI
C1352,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support_watch,9,3.15210188,0.010989011,0.0197319164,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M003;M021;M034;M035;M036;M037;M038;M040;M046,deepseek-v3-2;glm-4-5;gpt-5-3;gpt-5-3-codex;gpt-5-4;gpt-5-5;gpt-5-5-pro;grok-3;grok-4-3,DeepSeek;Z.ai;OpenAI;OpenAI;OpenAI;OpenAI;OpenAI;xAI;xAI
C1353,knn_microcluster,values_disclosure,euclidean,KNN_k=3,support_watch,3,1.58113975,0.010989011,0.0197319164,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M009;M010;M054,gemini-2-5-flash;gemini-2-5-flash-lite;minimax-m2-7,Google;Google;MiniMax
C1354,knn_microcluster,values_disclosure,euclidean,KNN_k=9,support_watch,9,3.67131722,0.010989011,0.0197319164,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M045;M047;M049;M050;M059;M078;M081;M082;M083,grok-4-2;kimi-coding;kimi-k2-0905;kimi-k2-5;opus-4-6;qwen3-coder-plus;sonnet-4-0;sonnet-4-5;sonnet-4-6,xAI;Moonshot AI;Moonshot AI;Moonshot AI;Anthropic;Qwen;Anthropic;Anthropic;Anthropic
C1377,knn_microcluster,values_disclosure,euclidean,KNN_k=7,support_watch,7,3.35288077,0.011988012,0.0212609388,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M007;M009;M029;M032;M033;M054;M075,gemini-2-0-flash-lite;gemini-2-5-flash;gpt-5;gpt-5-2;gpt-5-2-codex;minimax-m2-7;qwen3-6-plus,Google;Google;OpenAI;OpenAI;OpenAI;MiniMax;Qwen
C1394,knn_microcluster,values_disclosure,euclidean,KNN_k=7,support_watch,7,3.25768007,0.012987013,0.0227365492,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M015;M022;M040;M047;M050;M051;M052,gemini-3-5-flash;glm-4-6;grok-3;kimi-coding;kimi-k2-5;kimi-k2-6;kimi-k2-thinking,Google;Z.ai;xAI;Moonshot AI;Moonshot AI;Moonshot AI;Moonshot AI
C1395,knn_microcluster,values_disclosure,euclidean,KNN_k=8,support_watch,8,3.32919513,0.012987013,0.0227365492,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M015;M040;M047;M049;M050;M052;M053;M054,gemini-3-5-flash;grok-3;kimi-coding;kimi-k2-0905;kimi-k2-5;kimi-k2-thinking;minimax-m2;minimax-m2-7,Google;xAI;Moonshot AI;Moonshot AI;Moonshot AI;Moonshot AI;MiniMax;MiniMax
C1396,knn_microcluster,values_disclosure,euclidean,KNN_k=4,support_watch,4,2.04830588,0.012987013,0.0227365492,21,A_CTRL1_owned_rate|A_CTRL2_owned_rate|A_CTRL3_owned_rate|A_G1_owned_rate|A_G2_owned_rate|A_G3_owned_rate|A_cache_broken_indeterminate_rate|A_cache_broken_owned_rate|A_cache_broken_recited_not_owned_rate|A_cache_broken_relocated_or_partial_rate|A_cache_broken_uncodeable_rate|A_direct_indeterminate_rate|A_direct_owned_rate|A_direct_recited_not_owned_rate|A_direct_relocated_or_partial_rate|A_direct_uncodeable_rate|A_world_indeterminate_rate|A_world_owned_rate|A_world_recited_not_owned_rate|A_world_relocated_or_partial_rate|A_world_uncodeable_rate,M059;M060;M081;M082,opus-4-6;opus-4-7;sonnet-4-0;sonnet-4-5,Anthropic;Anthropic;Anthropic;Anthropic
