catalogue_id,status,block,metric,n_models,blind_ids,near_duplicate_count,block_recurrence_count,metric_recurrence_count,source_type_recurrence_count,near_duplicate_ids
C0306,support,posture,euclidean,5,M015;M016;M022;M024;M046,4,1,1,1,C0306;C0307;C0308;C0938
C0307,support,posture,euclidean,6,M015;M016;M022;M024;M046;M047,4,1,1,1,C0304;C0306;C0307;C0308
C0308,support,posture,euclidean,7,M015;M016;M022;M024;M046;M047;M050,6,1,1,1,C0259;C0304;C0305;C0306;C0307;C0308
C0309,support,posture,euclidean,3,M015;M022;M035,2,1,1,1,C0309;C0311
C0310,support,posture,euclidean,5,M015;M022;M035;M046;M077,6,1,1,1,C0192;C0193;C0298;C0299;C0310;C0311
C0311,support,posture,euclidean,4,M015;M022;M035;M077,3,1,1,1,C0309;C0310;C0311
C0312,support,posture,euclidean,4,M015;M022;M040;M046,4,1,1,1,C0300;C0312;C0313;C0315
C0313,support,posture,euclidean,3,M015;M022;M046,3,1,1,1,C0196;C0312;C0313
C0314,support,posture,euclidean,5,M015;M022;M047;M050;M077,5,1,1,1,C0195;C0197;C0198;C0314;C0317
C0315,support,posture,euclidean,3,M015;M040;M046,3,1,1,1,C0302;C0312;C0315
C0317,support,posture,euclidean,4,M015;M047;M050;M077,4,1,1,1,C0314;C0316;C0317;C1127
C0323,support,posture,euclidean,10,M027;M028;M032;M033;M054;M055;M072;M073;M079;M080,11,1,1,1,C0260;C0323;C0324;C0325;C0326;C0327;C0328;C0337;C0941;C0942;C0943
C0324,support,posture,euclidean,9,M027;M028;M032;M033;M054;M055;M072;M079;M080,12,1,1,1,C0260;C0323;C0324;C0325;C0326;C0327;C0328;C0337;C0941;C0942;C0943;C1062
C0325,support,posture,euclidean,9,M027;M028;M032;M033;M054;M055;M073;M079;M080,9,1,1,1,C0260;C0323;C0324;C0325;C0326;C0327;C0328;C0337;C0942
C0326,support,posture,euclidean,8,M027;M028;M032;M033;M054;M055;M079;M080,11,1,1,1,C0260;C0323;C0324;C0325;C0326;C0328;C0330;C0337;C0941;C0942;C1122
C0327,support,posture,euclidean,10,M027;M028;M032;M035;M054;M055;M072;M073;M079;M080,8,1,1,1,C0323;C0324;C0325;C0327;C0328;C0941;C0942;C0943
C0328,support,posture,euclidean,7,M027;M028;M032;M054;M055;M079;M080,14,1,1,1,C0260;C0277;C0323;C0324;C0325;C0326;C0327;C0328;C0330;C0333;C0337;C0941;C0942;C0943
C0330,support,posture,euclidean,6,M027;M028;M054;M055;M079;M080,7,1,1,1,C0278;C0326;C0328;C0330;C0331;C0333;C0942
C0331,support,posture,euclidean,6,M027;M035;M054;M055;M079;M080,6,1,1,1,C0251;C0253;C0278;C0330;C0331;C0333
C0333,support,posture,euclidean,5,M027;M054;M055;M079;M080,10,1,1,1,C0253;C0277;C0278;C0328;C0330;C0331;C0333;C0334;C0359;C0943
C0334,support,posture,euclidean,4,M027;M055;M079;M080,4,1,1,1,C0333;C0334;C0335;C1066
C0335,support,posture,euclidean,3,M027;M079;M080,2,1,1,1,C0334;C0335
C0336,support,posture,euclidean,9,M028;M029;M032;M033;M055;M072;M075;M079;M080,7,1,1,1,C0336;C1062;C1121;C1168;C1281;C1326;C1346
C0337,support,posture,euclidean,7,M028;M032;M033;M054;M055;M079;M080,10,1,1,1,C0260;C0323;C0324;C0325;C0326;C0328;C0337;C1062;C1122;C1208
C0338,support,posture,euclidean,6,M032;M054;M055;M072;M079;M080,4,1,1,1,C0338;C0358;C0942;C0943
C0340,support,posture,euclidean,10,M043;M044;M045;M049;M050;M057;M077;M078;M081;M082,12,1,1,1,C0208;C0209;C0340;C0341;C0342;C0343;C0344;C0347;C0944;C0945;C0946;C0947
C0341,support,posture,euclidean,9,M043;M044;M045;M049;M050;M057;M078;M081;M082,13,1,1,1,C0208;C0340;C0341;C0342;C0343;C0344;C0345;C0346;C0347;C0940;C0944;C0945;C0947
C0342,support,posture,euclidean,10,M043;M044;M045;M049;M056;M057;M077;M078;M081;M082,13,1,1,2,C0012;C0013;C0340;C0341;C0342;C0343;C0344;C0345;C0346;C0347;C0348;C0940;C0945
C0343,support,posture,euclidean,9,M043;M044;M045;M049;M056;M057;M078;M081;M082,14,1,1,2,C0012;C0013;C0340;C0341;C0342;C0343;C0344;C0345;C0346;C0347;C0348;C0940;C0945;C0947
C0344,support,posture,euclidean,7,M043;M044;M049;M057;M078;M081;M082,10,1,1,1,C0340;C0341;C0342;C0343;C0344;C0347;C0355;C0940;C0945;C0948
C0345,support,posture,euclidean,8,M043;M045;M049;M056;M057;M078;M081;M082,12,1,1,2,C0012;C0013;C0341;C0342;C0343;C0345;C0346;C0348;C0352;C0940;C0945;C0949
C0346,support,posture,euclidean,8,M044;M045;M049;M056;M057;M078;M081;M082,15,1,1,2,C0012;C0013;C0341;C0342;C0343;C0345;C0346;C0347;C0348;C0352;C0940;C0945;C0947;C0948;C0949
C0347,support,posture,euclidean,7,M044;M045;M049;M057;M078;M081;M082,18,1,1,2,C0012;C0013;C0340;C0341;C0342;C0343;C0344;C0346;C0347;C0348;C0351;C0352;C0353;C0355;C0940;C0945;C0947;C0948
C0350,support,posture,euclidean,3,M045;M049;M057,2,1,1,1,C0350;C0950
C0351,support,posture,euclidean,5,M045;M049;M057;M078;M081,8,1,1,2,C0012;C0013;C0347;C0348;C0351;C0352;C0949;C0950
C0352,support,posture,euclidean,6,M045;M049;M057;M078;M081;M082,14,1,1,2,C0012;C0013;C0345;C0346;C0347;C0348;C0351;C0352;C0353;C0355;C0945;C0947;C0948;C0949
C0353,support,posture,euclidean,5,M045;M049;M078;M081;M082,8,1,1,2,C0012;C0013;C0347;C0348;C0352;C0353;C1126;C1211
C0355,support,posture,euclidean,5,M049;M057;M078;M081;M082,9,1,1,2,C0012;C0013;C0344;C0347;C0348;C0352;C0355;C0948;C1211
C0358,support,posture,euclidean,5,M054;M055;M072;M079;M080,5,1,1,1,C0338;C0357;C0358;C0359;C0943
C0359,support,posture,euclidean,4,M054;M055;M079;M080,5,1,1,1,C0333;C0358;C0359;C1066;C1169
C0365,support,v1_markers,euclidean,10,M002;M003;M004;M007;M027;M040;M041;M044;M053;M054,4,1,1,1,C0365;C0366;C0415;C0419
C0366,support,v1_markers,euclidean,9,M002;M003;M004;M007;M027;M041;M044;M053;M054,4,1,1,1,C0365;C0366;C0415;C0419
C0367,support,v1_markers,euclidean,10,M002;M003;M005;M007;M011;M021;M022;M053;M054;M055,8,1,1,1,C0367;C0368;C0371;C0372;C0376;C0391;C0393;C0403
C0368,support,v1_markers,euclidean,9,M002;M003;M005;M007;M011;M021;M053;M054;M055,8,1,1,2,C0020;C0367;C0368;C0372;C0375;C0376;C0391;C0393
C0369,support,v1_markers,euclidean,10,M002;M003;M007;M011;M021;M022;M034;M039;M053;M054,12,1,1,2,C0020;C0369;C0370;C0371;C0372;C0374;C0376;C0381;C0386;C0403;C0410;C0435
C0370,support,v1_markers,euclidean,10,M002;M003;M007;M011;M021;M022;M039;M041;M053;M054,9,1,1,1,C0369;C0370;C0371;C0372;C0374;C0375;C0376;C0378;C0403
C0371,support,v1_markers,euclidean,9,M002;M003;M007;M011;M021;M022;M039;M053;M054,13,1,1,2,C0020;C0367;C0369;C0370;C0371;C0372;C0373;C0374;C0375;C0376;C0379;C0403;C0411
C0372,support,v1_markers,euclidean,8,M002;M003;M007;M011;M021;M022;M053;M054,17,1,1,2,C0020;C0021;C0022;C0367;C0368;C0369;C0370;C0371;C0372;C0374;C0375;C0376;C0378;C0379;C0403;C0404;C0436
C0373,support,v1_markers,euclidean,10,M002;M003;M007;M011;M021;M031;M039;M053;M054;M073,8,1,1,1,C0371;C0373;C0374;C0376;C0381;C0383;C0384;C0439
C0374,support,v1_markers,euclidean,9,M002;M003;M007;M011;M021;M039;M041;M053;M054,10,1,1,2,C0020;C0369;C0370;C0371;C0372;C0373;C0374;C0375;C0376;C0380
C0375,support,v1_markers,euclidean,8,M002;M003;M007;M011;M021;M041;M053;M054,12,1,1,2,C0020;C0021;C0022;C0368;C0370;C0371;C0372;C0374;C0375;C0376;C0378;C0404
C0376,support,v1_markers,euclidean,7,M002;M003;M007;M011;M021;M053;M054,18,1,1,2,C0020;C0021;C0022;C0367;C0368;C0369;C0370;C0371;C0372;C0373;C0374;C0375;C0376;C0403;C0404;C0405;C0412;C0441
C0377,support,v1_markers,euclidean,10,M002;M003;M011;M013;M021;M022;M034;M041;M053;M054,4,1,1,1,C0377;C0378;C0379;C0422
C0378,support,v1_markers,euclidean,9,M002;M003;M011;M013;M021;M022;M041;M053;M054,7,1,1,1,C0370;C0372;C0375;C0377;C0378;C0379;C0422
C0379,support,v1_markers,euclidean,8,M002;M003;M011;M013;M021;M022;M053;M054,7,1,1,1,C0371;C0372;C0377;C0378;C0379;C0422;C0436
C0380,support,v1_markers,euclidean,10,M002;M003;M011;M021;M031;M034;M039;M041;M053;M054,8,1,1,1,C0374;C0380;C0381;C0382;C0383;C0386;C0435;C0437
C0381,support,v1_markers,euclidean,9,M002;M003;M011;M021;M031;M034;M039;M053;M054,17,1,1,2,C0020;C0369;C0373;C0380;C0381;C0382;C0383;C0384;C0385;C0386;C0433;C0434;C0435;C0437;C0444;C0448;C0514
C0382,support,v1_markers,euclidean,8,M002;M003;M011;M021;M031;M034;M053;M054,11,1,1,2,C0020;C0380;C0381;C0382;C0383;C0384;C0386;C0435;C0437;C0438;C0440
C0383,support,v1_markers,euclidean,9,M002;M003;M011;M021;M031;M039;M053;M054;M073,7,1,1,1,C0373;C0380;C0381;C0382;C0383;C0384;C0439
C0384,support,v1_markers,euclidean,8,M002;M003;M011;M021;M031;M053;M054;M073,7,1,1,1,C0373;C0381;C0382;C0383;C0384;C0438;C0439
C0385,support,v1_markers,euclidean,10,M002;M003;M021;M022;M031;M034;M039;M049;M053;M054,6,1,1,1,C0381;C0385;C0386;C0435;C0448;C0524
C0386,support,v1_markers,euclidean,9,M002;M003;M021;M022;M031;M034;M039;M053;M054,12,1,1,1,C0369;C0380;C0381;C0382;C0385;C0386;C0433;C0434;C0435;C0448;C0514;C0524
C0387,support,v1_markers,euclidean,10,M002;M005;M007;M009;M021;M040;M041;M046;M054;M055,4,1,1,1,C0387;C0388;C0389;C0390
C0388,support,v1_markers,euclidean,9,M002;M005;M007;M009;M021;M040;M046;M054;M055,4,1,1,1,C0387;C0388;C0389;C0390
C0389,support,v1_markers,euclidean,7,M002;M005;M007;M009;M021;M040;M054,7,1,1,1,C0387;C0388;C0389;C0390;C0394;C0402;C0406
C0390,support,v1_markers,euclidean,8,M002;M005;M007;M009;M021;M040;M054;M055,5,1,1,1,C0387;C0388;C0389;C0390;C0402
C0391,support,v1_markers,euclidean,8,M002;M005;M007;M011;M021;M053;M054;M055,6,1,1,1,C0367;C0368;C0391;C0392;C0393;C0404
C0392,support,v1_markers,euclidean,6,M002;M005;M007;M021;M053;M054,7,1,1,2,C0021;C0022;C0391;C0392;C0393;C0394;C0404
C0393,support,v1_markers,euclidean,7,M002;M005;M007;M021;M053;M054;M055,6,1,1,1,C0367;C0368;C0391;C0392;C0393;C0394
C0394,support,v1_markers,euclidean,5,M002;M005;M007;M021;M054,5,1,1,1,C0389;C0392;C0393;C0394;C0407
C0398,support,v1_markers,euclidean,9,M002;M005;M011;M040;M041;M046;M053;M054;M078,4,1,1,1,C0398;C0399;C0479;C0488
C0399,support,v1_markers,euclidean,10,M002;M005;M011;M040;M041;M046;M053;M054;M078;M081,4,1,1,1,C0398;C0399;C0479;C0488
C0402,support,v1_markers,euclidean,6,M002;M007;M009;M021;M040;M054,4,1,1,1,C0389;C0390;C0402;C0406
C0403,support,v1_markers,euclidean,7,M002;M007;M011;M021;M022;M053;M054,10,1,1,1,C0367;C0369;C0370;C0371;C0372;C0376;C0403;C0404;C0405;C0412
C0404,support,v1_markers,euclidean,6,M002;M007;M011;M021;M053;M054,12,1,1,2,C0020;C0021;C0022;C0372;C0375;C0376;C0391;C0392;C0403;C0404;C0405;C0412
C0405,support,v1_markers,euclidean,5,M002;M007;M011;M021;M054,5,1,1,1,C0376;C0403;C0404;C0405;C0407
C0406,support,v1_markers,euclidean,5,M002;M007;M021;M040;M054,4,1,1,1,C0389;C0402;C0406;C0407
C0407,support,v1_markers,euclidean,4,M002;M007;M021;M054,6,1,1,1,C0394;C0405;C0406;C0407;C0408;C0954
C0408,support,v1_markers,euclidean,3,M002;M007;M054,3,1,1,2,C0023;C0407;C0408
C0409,support,v1_markers,euclidean,10,M002;M011;M013;M021;M022;M024;M034;M039;M053;M054,4,1,1,1,C0409;C0410;C0411;C0512
C0410,support,v1_markers,euclidean,9,M002;M011;M021;M022;M024;M034;M039;M053;M054,6,1,1,1,C0369;C0409;C0410;C0411;C0512;C0514
C0411,support,v1_markers,euclidean,8,M002;M011;M021;M022;M024;M039;M053;M054,6,1,1,1,C0371;C0409;C0410;C0411;C0512;C0513
C0412,support,v1_markers,euclidean,5,M002;M011;M021;M053;M054,5,1,1,1,C0376;C0403;C0404;C0412;C0413
C0413,support,v1_markers,euclidean,4,M002;M021;M053;M054,4,1,1,1,C0412;C0413;C0414;C0954
C0414,support,v1_markers,euclidean,3,M002;M053;M054,3,1,1,2,C0023;C0413;C0414
C0415,support,v1_markers,euclidean,8,M003;M004;M007;M027;M041;M044;M053;M054,5,1,1,1,C0365;C0366;C0415;C0419;C0959
C0416,support,v1_markers,euclidean,10,M003;M004;M011;M013;M022;M027;M052;M053;M073;M076,4,1,1,1,C0416;C0956;C0957;C0958
C0417,support,v1_markers,euclidean,9,M003;M004;M011;M013;M024;M052;M059;M073;M076,4,1,1,1,C0417;C0418;C0955;C1067
C0418,support,v1_markers,euclidean,8,M003;M004;M011;M013;M024;M052;M059;M076,5,1,1,1,C0417;C0418;C0955;C1067;C1174
C0419,support,v1_markers,euclidean,7,M003;M004;M027;M041;M044;M053;M054,6,1,1,1,C0365;C0366;C0415;C0419;C0959;C1282
C0420,support,v1_markers,euclidean,5,M003;M004;M027;M052;M053,4,1,1,1,C0420;C0958;C0960;C1307
C0421,support,v1_markers,euclidean,10,M003;M011;M012;M013;M024;M053;M054;M071;M072;M073,5,1,1,1,C0421;C0432;C0521;C0969;C1071
C0422,support,v1_markers,euclidean,7,M003;M011;M013;M021;M022;M053;M054,6,1,1,1,C0377;C0378;C0379;C0422;C0436;C0441
C0423,support,v1_markers,euclidean,10,M003;M011;M013;M022;M024;M033;M053;M054;M072;M073,7,1,1,1,C0423;C0424;C0425;C0426;C0429;C0431;C0432
C0424,support,v1_markers,euclidean,9,M003;M011;M013;M022;M024;M033;M053;M072;M073,6,1,1,1,C0423;C0424;C0425;C0428;C0431;C0432
C0425,support,v1_markers,euclidean,10,M003;M011;M013;M022;M024;M039;M053;M054;M072;M073,9,1,1,1,C0423;C0424;C0425;C0426;C0427;C0428;C0429;C0432;C0507
C0426,support,v1_markers,euclidean,9,M003;M011;M013;M022;M024;M039;M053;M054;M073,8,1,1,1,C0423;C0425;C0426;C0427;C0428;C0429;C0507;C0962
C0427,support,v1_markers,euclidean,10,M003;M011;M013;M022;M024;M039;M053;M054;M073;M076,8,1,1,1,C0425;C0426;C0427;C0428;C0429;C0430;C0507;C0962
C0428,support,v1_markers,euclidean,8,M003;M011;M013;M022;M024;M039;M053;M073,8,1,1,1,C0424;C0425;C0426;C0427;C0428;C0429;C0507;C0508
C0429,support,v1_markers,euclidean,9,M003;M011;M013;M022;M024;M053;M054;M073;M076,8,1,1,1,C0423;C0425;C0426;C0427;C0428;C0429;C0430;C0962
C0430,support,v1_markers,euclidean,7,M003;M011;M013;M022;M024;M073;M076,7,1,1,1,C0427;C0429;C0430;C0509;C0510;C0962;C0970
C0431,support,v1_markers,euclidean,8,M003;M011;M013;M024;M033;M053;M072;M073,6,1,1,1,C0423;C0424;C0431;C0432;C0443;C0964
C0432,support,v1_markers,euclidean,7,M003;M011;M013;M024;M053;M072;M073,8,1,1,1,C0421;C0423;C0424;C0425;C0431;C0432;C0443;C1068
C0433,support,v1_markers,euclidean,10,M003;M011;M021;M022;M030;M031;M034;M039;M053;M054,10,1,1,1,C0381;C0386;C0433;C0434;C0435;C0437;C0442;C0448;C0514;C0524
C0434,support,v1_markers,euclidean,10,M003;M011;M021;M022;M031;M033;M034;M039;M053;M054,12,1,1,1,C0381;C0386;C0433;C0434;C0435;C0437;C0442;C0444;C0448;C0455;C0514;C0524
C0435,support,v1_markers,euclidean,9,M003;M011;M021;M022;M031;M034;M039;M053;M054,15,1,1,1,C0369;C0380;C0381;C0382;C0385;C0386;C0433;C0434;C0435;C0437;C0442;C0444;C0448;C0514;C0524
C0436,support,v1_markers,euclidean,6,M003;M011;M021;M022;M053;M054,7,1,1,1,C0372;C0379;C0422;C0436;C0438;C0440;C0441
C0437,support,v1_markers,euclidean,7,M003;M011;M021;M031;M034;M053;M054,12,1,1,1,C0380;C0381;C0382;C0433;C0434;C0435;C0437;C0438;C0439;C0440;C0441;C0445
C0438,support,v1_markers,euclidean,6,M003;M011;M021;M031;M053;M054,8,1,1,1,C0382;C0384;C0436;C0437;C0438;C0439;C0440;C0441
C0439,support,v1_markers,euclidean,7,M003;M011;M021;M031;M053;M054;M073,7,1,1,1,C0373;C0383;C0384;C0437;C0438;C0439;C0441
C0440,support,v1_markers,euclidean,6,M003;M011;M021;M034;M053;M054,8,1,1,2,C0020;C0382;C0436;C0437;C0438;C0440;C0441;C0445
C0441,support,v1_markers,euclidean,5,M003;M011;M021;M053;M054,9,1,1,1,C0376;C0422;C0436;C0437;C0438;C0439;C0440;C0441;C0446
C0442,support,v1_markers,euclidean,9,M003;M011;M022;M031;M033;M034;M039;M053;M054,8,1,1,1,C0433;C0434;C0435;C0442;C0444;C0448;C0455;C0514
C0443,support,v1_markers,euclidean,6,M003;M011;M024;M053;M072;M073,4,1,1,1,C0431;C0432;C0443;C1068
C0444,support,v1_markers,euclidean,8,M003;M011;M031;M033;M034;M039;M053;M054,7,1,1,1,C0381;C0434;C0435;C0442;C0444;C0454;C0455
C0445,support,v1_markers,euclidean,5,M003;M011;M034;M053;M054,5,1,1,1,C0437;C0440;C0445;C0446;C0458
C0446,support,v1_markers,euclidean,4,M003;M011;M053;M054,5,1,1,1,C0441;C0445;C0446;C0459;C0963
C0447,support,v1_markers,euclidean,10,M003;M012;M013;M024;M031;M033;M053;M072;M073;M075,4,1,1,1,C0447;C0964;C1129;C1130
C0448,support,v1_markers,euclidean,8,M003;M021;M022;M031;M034;M039;M053;M054,12,1,1,1,C0381;C0385;C0386;C0433;C0434;C0435;C0442;C0448;C0514;C0524;C0525;C0527
C0449,support,v1_markers,euclidean,10,M003;M030;M031;M032;M033;M034;M039;M053;M054;M078,5,1,1,1,C0449;C0450;C0451;C0452;C0455
C0450,support,v1_markers,euclidean,7,M003;M030;M031;M032;M033;M034;M053,6,1,1,1,C0449;C0450;C0451;C0452;C0975;C1179
C0451,support,v1_markers,euclidean,8,M003;M030;M031;M032;M033;M034;M053;M054,5,1,1,1,C0449;C0450;C0451;C0452;C0975
C0452,support,v1_markers,euclidean,9,M003;M030;M031;M032;M033;M034;M053;M054;M078,4,1,1,1,C0449;C0450;C0451;C0452
C0453,support,v1_markers,euclidean,9,M003;M030;M031;M033;M038;M039;M053;M072;M073,4,1,1,1,C0453;C0535;C0536;C0965
C0454,support,v1_markers,euclidean,6,M003;M031;M033;M034;M039;M053,4,1,1,1,C0444;C0454;C0455;C0456
C0455,support,v1_markers,euclidean,7,M003;M031;M033;M034;M039;M053;M054,7,1,1,1,C0434;C0442;C0444;C0449;C0454;C0455;C0456
C0456,support,v1_markers,euclidean,5,M003;M031;M033;M039;M053,4,1,1,1,C0454;C0455;C0456;C0457
C0457,support,v1_markers,euclidean,4,M003;M031;M039;M053,3,1,1,1,C0456;C0457;C1135
C0458,support,v1_markers,euclidean,4,M003;M034;M053;M054,3,1,1,1,C0445;C0458;C0459
C0459,support,v1_markers,euclidean,3,M003;M053;M054,3,1,1,1,C0446;C0458;C0459
C0460,support,v1_markers,euclidean,10,M004;M013;M021;M022;M024;M031;M035;M039;M049;M053,4,1,1,1,C0460;C0522;C0972;C1132
C0461,support,v1_markers,euclidean,9,M004;M041;M052;M053;M056;M058;M059;M076;M083,5,1,1,1,C0461;C0462;C0543;C0961;C0967
C0462,support,v1_markers,euclidean,7,M004;M052;M053;M056;M058;M059;M083,7,1,1,1,C0461;C0462;C0463;C0464;C0961;C0967;C0981
C0463,support,v1_markers,euclidean,5,M004;M052;M056;M058;M059,4,1,1,1,C0462;C0463;C0464;C1308
C0464,support,v1_markers,euclidean,6,M004;M052;M056;M058;M059;M083,7,1,1,1,C0462;C0463;C0464;C0560;C0564;C0967;C0981
C0466,support,v1_markers,euclidean,8,M005;M007;M009;M028;M040;M041;M046;M054,5,1,1,1,C0466;C0467;C0468;C0471;C0501
C0467,support,v1_markers,euclidean,10,M005;M007;M009;M028;M040;M041;M046;M054;M055;M077,4,1,1,1,C0466;C0467;C0468;C0471
C0468,support,v1_markers,euclidean,9,M005;M007;M009;M028;M040;M041;M046;M054;M077,4,1,1,1,C0466;C0467;C0468;C0471
C0475,support,v1_markers,euclidean,10,M005;M009;M040;M041;M046;M055;M077;M078;M081;M082,6,1,1,1,C0475;C0476;C0477;C0478;C0495;C0497
C0476,support,v1_markers,euclidean,9,M005;M009;M041;M046;M055;M077;M078;M081;M082,6,1,1,1,C0475;C0476;C0477;C0478;C0495;C0497
C0477,support,v1_markers,euclidean,7,M005;M009;M041;M046;M077;M078;M081,8,1,1,1,C0475;C0476;C0477;C0478;C0496;C0497;C0504;C0547
C0478,support,v1_markers,euclidean,8,M005;M009;M041;M046;M077;M078;M081;M082,8,1,1,1,C0475;C0476;C0477;C0478;C0495;C0496;C0497;C0504
C0479,support,v1_markers,euclidean,8,M005;M011;M040;M041;M046;M053;M054;M078,5,1,1,1,C0398;C0399;C0479;C0488;C0494
C0488,support,v1_markers,euclidean,7,M005;M040;M041;M046;M053;M054;M078,6,1,1,1,C0398;C0399;C0479;C0488;C0494;C0977
C0492,support,v1_markers,euclidean,3,M005;M040;M046,2,1,1,1,C0492;C0493
C0493,support,v1_markers,euclidean,4,M005;M040;M046;M055,9,1,1,2,C0024;C0025;C0026;C0027;C0490;C0491;C0492;C0493;C0500
C0494,support,v1_markers,euclidean,6,M005;M041;M046;M053;M054;M078,4,1,1,1,C0479;C0488;C0494;C0977
C0495,support,v1_markers,euclidean,8,M005;M041;M046;M055;M077;M078;M081;M082,6,1,1,1,C0475;C0476;C0478;C0495;C0496;C0497
C0496,support,v1_markers,euclidean,6,M005;M041;M046;M077;M078;M081,7,1,1,1,C0477;C0478;C0495;C0496;C0497;C0504;C0547
C0497,support,v1_markers,euclidean,7,M005;M041;M046;M077;M078;M081;M082,8,1,1,1,C0475;C0476;C0477;C0478;C0495;C0496;C0497;C0547
C0499,support,v1_markers,euclidean,4,M005;M043;M046;M055,8,1,1,2,C0024;C0025;C0026;C0027;C0490;C0498;C0499;C0500
C0500,support,v1_markers,euclidean,3,M005;M046;M055,7,1,1,2,C0024;C0025;C0026;C0027;C0493;C0499;C0500
C0502,support,v1_markers,euclidean,5,M007;M009;M040;M046;M054,4,1,1,1,C0471;C0501;C0502;C0968
C0503,support,v1_markers,euclidean,10,M009;M034;M041;M053;M056;M058;M077;M078;M081;M082,6,1,1,1,C0503;C0505;C0506;C0539;C0540;C0548
C0504,support,v1_markers,euclidean,6,M009;M041;M046;M077;M078;M081,5,1,1,1,C0477;C0478;C0496;C0504;C0547
C0505,support,v1_markers,euclidean,9,M009;M041;M053;M056;M058;M077;M078;M081;M082,5,1,1,1,C0503;C0505;C0506;C0539;C0548
C0506,support,v1_markers,euclidean,8,M009;M041;M056;M058;M077;M078;M081;M082,8,1,1,1,C0503;C0505;C0506;C0539;C0540;C0548;C0549;C0567
C0507,support,v1_markers,euclidean,7,M011;M013;M022;M024;M039;M053;M073,7,1,1,1,C0425;C0426;C0427;C0428;C0507;C0508;C0509
C0508,support,v1_markers,euclidean,6,M011;M013;M022;M024;M039;M073,5,1,1,1,C0428;C0507;C0508;C0509;C0510
C0510,support,v1_markers,euclidean,6,M011;M013;M022;M024;M073;M076,6,1,1,1,C0430;C0508;C0509;C0510;C0962;C0970
C0511,support,v1_markers,euclidean,5,M011;M021;M022;M024;M039,4,1,1,1,C0511;C0512;C0513;C0523
C0512,support,v1_markers,euclidean,7,M011;M021;M022;M024;M039;M053;M054,6,1,1,1,C0409;C0410;C0411;C0511;C0512;C0513
C0513,support,v1_markers,euclidean,6,M011;M021;M022;M024;M039;M054,4,1,1,1,C0411;C0511;C0512;C0513
C0514,support,v1_markers,euclidean,8,M011;M021;M022;M031;M034;M039;M053;M054,12,1,1,1,C0381;C0386;C0410;C0433;C0434;C0435;C0442;C0448;C0514;C0524;C0525;C0527
C0515,support,v1_markers,euclidean,10,M011;M034;M041;M056;M058;M077;M078;M081;M082;M083,4,1,1,1,C0515;C0539;C0540;C0548
C0516,support,v1_markers,euclidean,10,M011;M041;M045;M052;M056;M058;M059;M076;M081;M083,8,1,1,1,C0516;C0517;C0518;C0542;C0543;C0545;C0546;C0559
C0517,support,v1_markers,euclidean,9,M011;M041;M045;M052;M056;M058;M059;M076;M083,6,1,1,1,C0516;C0517;C0518;C0542;C0543;C0546
C0518,support,v1_markers,euclidean,8,M011;M041;M045;M052;M056;M058;M059;M083,8,1,1,1,C0516;C0517;C0518;C0542;C0543;C0545;C0546;C0560
C0519,support,v1_markers,euclidean,10,M012;M013;M022;M024;M033;M053;M054;M071;M072;M073,7,1,1,1,C0519;C0520;C0521;C0969;C0971;C1071;C1131
C0520,support,v1_markers,euclidean,9,M012;M013;M022;M024;M033;M053;M071;M072;M073,5,1,1,1,C0519;C0520;C0521;C0971;C1131
C0521,support,v1_markers,euclidean,8,M012;M013;M024;M053;M054;M071;M072;M073,7,1,1,1,C0421;C0519;C0520;C0521;C0969;C1071;C1072
C0522,support,v1_markers,euclidean,9,M013;M021;M022;M024;M031;M035;M039;M049;M053,4,1,1,1,C0460;C0522;C0972;C1132
C0523,support,v1_markers,euclidean,4,M021;M022;M024;M039,3,1,1,1,C0511;C0523;C1375
C0524,support,v1_markers,euclidean,7,M021;M022;M031;M034;M039;M053;M054,12,1,1,1,C0385;C0386;C0433;C0434;C0435;C0448;C0514;C0524;C0525;C0526;C0527;C0530
C0525,support,v1_markers,euclidean,6,M021;M022;M031;M039;M053;M054,6,1,1,1,C0448;C0514;C0524;C0525;C0527;C0530
C0526,support,v1_markers,euclidean,5,M021;M031;M034;M039;M053,4,1,1,1,C0524;C0526;C0527;C0528
C0527,support,v1_markers,euclidean,6,M021;M031;M034;M039;M053;M054,6,1,1,1,C0448;C0514;C0524;C0525;C0526;C0527
C0528,support,v1_markers,euclidean,4,M021;M034;M039;M053,3,1,1,1,C0526;C0528;C1213
C0529,support,v1_markers,euclidean,8,M022;M024;M031;M035;M036;M038;M039;M049,6,1,1,1,C0529;C0973;C1074;C1075;C1134;C1178
C0530,support,v1_markers,euclidean,5,M022;M031;M039;M053;M054,4,1,1,1,C0524;C0525;C0530;C1077
C0531,support,v1_markers,euclidean,4,M028;M040;M043;M044,7,1,1,2,C0028;C0029;C0030;C0031;C0531;C0533;C0974
